no,subject,match_type,cos_sim,true_content,pred_content
442,과학,exact,0.8231980800628662,"과학의 핵심 개념을 적용하여 실생활 문제를 해결하거나, 탐구에 필요한 도구를 창의적으로 설계하고 제작할 수 있다.","영화, 건축, 요리, 스포츠, 미디어 등 생활과 관련된 다양한 분야에 적용된 과학 원리를 알아보는 실험을 통해 과학의 유용성을 설명할 수 있다."
443,과학,exact,0.7659863829612732,첨단 과학기술 속의 과학 원리를 찾아내는 탐구 활동을 통해 과학 지식이 활용된 사례를 추론할 수 있다.,과학을 활용하여 우리 생활을 보다 편리하게 만드는 방안을 고안하고 그 유용성에 대해 토론할 수 있다.
444,과학,exact,0.8361256122589111,다양한 환경에 서식하는 동물을 조사하여 동물의 생김새와 생활 방식이 환경과 관련되어 있음을 설명할 수 있다.,다양한 환경에 서식하는 식물을 조사하여 식물의 생김새와 생활 방식이 환경과 관련되어 있음을 설명할 수 있다.
445,과학,exact,0.43138450384140015,여러 가지 식물을 관찰하여 특징에 따라 식물을 분류할 수 있다.,거울과 렌즈의 쓰임새를 조사하고 거울이나 렌즈를 이용한 장치를 창의적으로 만들 수 있다.
446,과학,exact,0.7587380409240723,다양한 환경에 서식하는 식물을 조사하여 식물의 생김새와 생활 방식이 환경과 관련되어 있음을 설명할 수 있다.,여러 가지 식물을 관찰하여 특징에 따라 식물을 분류할 수 있다.
447,과학,exact,0.6887069940567017,"동물의 한살이를 직접 관찰하고, 관찰한 내용을 글과 그림으로 표현할 수 있다.",생물의 한살이 과정을 조사하여 생물에 따라 한살이의 유형이 다양함을 소개하는 자료를 만들어 공유할 수 있다.
448,과학,exact,0.360196977853775,식물이 자라는 데 필요한 조건을 찾는 실험을 설계하여 수행할 수 있다.,물의 중요성을 알고 물 부족 현상을 해결하기 위해 창의적 방법을 활용한 사례를 조사할 수 있다.
449,과학,exact,0.6706095933914185,생물의 한살이 과정을 조사하여 생물에 따라 한살이의 유형이 다양함을 소개하는 자료를 만들어 공유할 수 있다.,여러 가지 동물을 관찰하여 특징에 따라 동물을 분류할 수 있다.
450,과학,exact,0.30165204405784607,"물질의 세 가지 상태인 고체, 액체, 기체의 성질을 관찰하여 비교할 수 있다.",과학 원리를 활용한 놀이 체험을 통해 과학의 즐거움을 느낄 수 있다.
451,과학,exact,0.8939909934997559,"여러 가지 물질을 통하여 소리가 전달되는 것을 관찰하고, 소음을 줄이는 방법을 찾아 일상생활에서 실천할 수 있다.",여러 가지 물체를 통하여 소리가 전달되거나 반사됨을 관찰하고 소음을 줄이는 방법을 토의할 수 있다.
452,과학,exact,0.4406224489212036,"물이 세 가지 상태로 변할 수 있음을 알고, 우리 주변에서 예를 찾을 수 있다.",다양한 환경에 서식하는 동물을 조사하여 동물의 생김새와 생활 방식이 환경과 관련되어 있음을 설명할 수 있다.
453,과학,exact,0.6516596078872681,"태양계 구성원을 알고, 태양과 행성을 조사할 수 있다.","달의 모양과 표면, 달의 위상변화를 관찰하여 밤하늘 관찰에 흥미를 가질 수 있다."
454,과학,exact,0.35216256976127625,"지층의 특징을 알고, 지층의 형성 과정을 모형으로 표현할 수 있다.",수평잡기 활동을 통해 물체의 무게를 비교할 수 있다.
455,과학,exact,0.5140724182128906,"빛이 나아가는 현상을 관찰하여 빛이 직진, 반사, 굴절하는 성질이 있음을 말할 수 있다.",거울과 렌즈의 쓰임새를 조사하고 거울이나 렌즈를 이용한 장치를 창의적으로 만들 수 있다.
456,과학,exact,0.9154493808746338,"용해 현상의 의미를 알고, 용질의 종류와 물의 온도에 따라 물에 녹는 용질의 양이 달라짐을 비교할 수 있다.",물의 온도에 따라 용질의 녹는 양이 달라짐을 실험할 수 있다.
457,과학,exact,0.6160223484039307,물의 온도에 따라 용질의 녹는 양이 달라짐을 실험할 수 있다.,물을 증발시켜 물에 녹아 있는 고체 물질을 분리할 수 있다.
458,과학,exact,0.42834508419036865,"소화, 순환, 호흡, 배설 기관의 구조와 기능을 알아보고, 우리 몸의 여러 기관이 서로 관련되어 있음을 설명할 수 있다.",고기압과 저기압의 분포에 따른 날씨의 특징을 기상 요소로 표현할 수 있다.
459,과학,exact,0.4719852805137634,알갱이의 크기가 다른 고체 혼합물과 골고루 섞이지 않는 액체 혼합물을 분리할 수 있다.,"지층이 퇴적암으로 이루어짐을 알고, 퇴적암을 알갱이의 크기에 따라 분류할 수 있다."
460,과학,exact,0.7179833650588989,생태계 보전의 필요성을 인식하고 생태계 보전을 위해 우리가 할 수 있는 일에 대해 토의할 수 있다.,"생물다양성 보전의 필요성을 이해하고, 생물다양성 유지를 위한 활동 사례를 조사하여 발표할 수 있다."
461,과학,exact,0.40837615728378296,"자원과 에너지의 효율적인 이용 방법에 대해 탐색하고, 생활 속에서 실천할 수 있는 다양한 사례를 공유할 수 있다.",위로 던져 올린 물체와 자유 낙하 물체의 운동에서 위치 에너지와 운동 에너지의 변화를 역학적 에너지 전환과 역학적 에너지 보존으로 예측할 수 있다.
462,과학,exact,0.6110717058181763,"식물의 각 기관의 구조를 관찰하고, 기능을 알아보는 실험을 수행하여 식물 각 기관의 구조와 기능을 설명할 수 있다.","광합성 산물의 생성, 저장, 사용 과정을 모형으로 표현할 수 있다."
463,과학,exact,0.8139795660972595,계절에 따른 태양의 남중 고도와 낮의 길이 사이의 관계를 자료에 근거하여 추론할 수 있다.,"태양 고도 측정기로 하루 동안 태양 고도, 그림자 길이, 기온을 측정하여 이들의 관계를 찾을 수 있다."
464,과학,exact,0.612931489944458,전자석을 만들어 영구 자석과 전자석을 비교하여 일상생활에서 전자석이 사용되는 예를 조사할 수 있다.,전류의 자기 작용을 관찰하고 자기장 안에 놓인 전류가 흐르는 코일이 받는 힘을 이용하여 전동기의 원리를 설명할 수 있다.
465,과학,exact,0.6663424968719482,"소화, 순환, 호흡, 배설 기관의 종류, 위치, 생김새, 기능을 설명할 수 있다.","동물이 세포 호흡을 통해 에너지를 얻는 과정을 소화, 순환, 호흡, 배설과 관련지어 설명할 수 있다."
466,과학,exact,0.7811999320983887,"생물이 살아가거나 기계를 움직이는 데 에너지가 필요함을 알고, 이때 이용하는 에너지의 형태를 조사할 수 있다.","자연 현상이나 일상생활의 예를 통해 에너지의 형태가 전환됨을 알고, 에너지를 효율적으로 사용하는 방법을 토의할 수 있다."
467,과학,exact,0.535450279712677,"여러 가지 물질의 상태 변화를 관찰하고, 상태 변화 시 나타나는 현상을 입자 모형으로 설명할 수 있다.","물이 증발할 때와 끓을 때의 변화를 관찰하여 차이점을 알고, 이와 관련된 예를 우리 주변에서 찾을 수 있다."
468,과학,exact,0.7055574655532837,전기 회로에서 전지의 전압이 전자를 지속적으로 이동하게 하여 전류를 형성함을 모형으로 설명할 수 있다.,전류의 자기 작용을 관찰하고 자기장 안에 놓인 전류가 흐르는 코일이 받는 힘을 이용하여 전동기의 원리를 설명할 수 있다.
469,과학,exact,0.651050329208374,"저항, 전류, 전압 사이의 관계를 실험을 통해 이해하고, 일상생활에서 저항의 직렬연결과 병렬연결의 쓰임새를 조사하여 비교할 수 있다",전류의 자기 작용을 관찰하고 자기장 안에 놓인 전류가 흐르는 코일이 받는 힘을 이용하여 전동기의 원리를 설명할 수 있다.
470,과학,exact,0.8069445490837097,"태양 표면과 대기의 특징을 알고, 태양의 활동이 지구에 미치는 영향에 대해 설명할 수 있다.",태양이 지구의 에너지원임을 이해하고 태양계를 구성하는 태양과 행성을 조사할 수 있다.
471,과학,exact,0.6489177942276001,"광합성 산물의 생성, 저장, 사용 과정을 모형으로 표현할 수 있다.",수정란으로부터 개체가 발생되는 과정을 모형으로 표현할 수 있다.
472,과학,exact,0.3817993998527527,음식물이 소화되어 영양소가 흡수되는 과정을 소화 효소의 작용과 관련지어 설명할 수 있다.,운동할 때 우리 몸에서 나타나는 변화를 관찰하여 우리 몸의 여러 기관이 서로 관련되어 있음을 설명할 수 있다.
473,과학,exact,0.5766167640686035,"순환계의 구조와 기능을 이해하고, 혈액의 순환 경로를 나타낼 수 있다.","동물이 세포 호흡을 통해 에너지를 얻는 과정을 소화, 순환, 호흡, 배설과 관련지어 설명할 수 있다."
474,과학,exact,0.6386318206787109,과학적 원리를 이용하여 재해･재난에 대한 대처 방안을 세울 수 있다.,"화산 활동과 지진이 우리 생활에 미치는 영향을 조사하여, 대처 방법을 실천할 수 있다."
475,과학,exact,0.5155816078186035,"기체 반응 법칙을 이해하고, 이를 실험을 통해 확인할 수 있다.",과학 원리를 활용한 놀이 체험을 통해 과학의 즐거움을 느낄 수 있다.
476,과학,exact,0.5578745603561401,"화학 반응에서 에너지의 출입을 이해하고, 이를 활용한 장치를 설계할 수 있다.",뉴런과 신경계의 구조와 기능을 이해하고 자극에 대한 반응 실험을 통해 자극의 종류에 따라 자극에서 반응이 일어나기까지의 과정을 표현할 수 있다.
477,과학,exact,0.5819704532623291,물체의 자유 낙하 운동을 분석하여 시간에 따른 속력의 변화가 일정함을 설명할 수 있다.,"일의 의미를 알고, 자유 낙하하는 물체의 운동에서 중력이 한 일을 위치 에너지와 운동 에너지로 표현할 수 있다."
478,과학,exact,0.4085468649864197,"별의 거리를 구하는 방법을 알고, 별의 표면 온도를 색으로 비교할 수 있다.","자석의 운동에 의해 전류가 발생하는 현상을 관찰하고, 역학적 에너지가 전기 에너지로 전환됨을 설명할 수 있다."
479,국어,exact,0.7541059255599976,"협상의 중요성을 이해하고, 의견과 주장이 다른 상대와 협상을 통해 문제를 해결한다.",협상에서 서로 만족할 만한 대안을 탐색하여 의사 결정을 한다
480,국어,exact,0.6810559630393982,자신의 일상에서 의미 있는 경험을 찾아 다양한 작품으로 표현한다.,자신의 경험과 성찰을 담아 정서를 표현하는 글을 쓴다
481,국어,exact,0.3219749927520752,문장의 구조를 탐구하고 자신의 생각을 다양한 구조의 문장으로 표현할 수 있다.,일상생활에서 국어를 바르게 사용하는 태도를 지닌다.
482,국어,exact,0.4882795810699463,"영상이나 인터넷 등의 매체 특성을 고려하여 생각이나 느낌, 경험을 표현한다.",문학 작품에 나타난 작가의 개성을 이해하고 작품을 감상한다.
483,국어,exact,0.7990502119064331,사회적으로 의미가 있는 내용을 매체 자료로 구성하여 발표한다.,매체 자료를 활용하여 내용을 효과적으로 발표한다
484,국어,exact,0.6829209923744202,읽기는 글에 나타난 정보와 독자의 배경지식을 활용하여 문제를 해결하는 과정임을 이해하고 글을 읽는다.,문단과 글에서 중심 생각을 파악하고 내용을 간추린다.
485,국어,exact,0.42936038970947266,긍정적인 읽기 동기를 형성하고 적극적으로 읽기에 참여하는 태도를 기른다.,글의 구조를 고려하며 주제나 주장을 파악하고 글 내용을 요약한다.
486,국어,exact,0.5531380772590637,글과 담화에 쓰인 시간 표현을 이해하고 상황에 맞게 표현한다.,단어를 분류하고 국어사전을 활용하여 능동적인 국어 활동을 한다.
487,국어,exact,0.6139944195747375,글의 전달과 사회적 파급력과 연관된 매체의 효과와 특성을 고려하여 내용을 선정하고 조직하여 책임감 있게 인터넷상의 글쓰기를 한다.,작문 맥락에 대한 분석을 바탕으로 여러 가지 타당한 근거를 제시하여 주장하는 글을 쓴다.
488,국어,exact,0.48822182416915894,비유적 표현의 효과에 유의하여 작품을 감상한다.,글의 구조를 고려하며 주제나 주장을 파악하고 글 내용을 요약한다.
489,국어,exact,0.6141445636749268,"근거를 바탕으로 작품을 해석하고, 다른 해석들과 비교하여 자신의 해석을 평가한다.",보는 이나 말하는 이의 특성과 효과를 파악하며 작품을 감상한다.
490,국어,exact,0.28253990411758423,체험한 일에 대한 감상을 나타내는 글을 쓴다.,상황과 상대의 입장을 이해하고 예의를 지키며 대화한다.
491,국어,exact,0.9353691935539246,쓰기 윤리의 중요성을 인식하고 책임감 있는 태도로 글을 쓴다.,쓰기 윤리를 지키며 글을 쓰는 태도를 지닌다.
492,국어,exact,0.7371299266815186,다양한 자료를 재구성하여 내용을 체계적으로 조직하고 청중이 이해하기 쉽게 발표한다.,목적과 주제에 알맞게 자료를 정리하여 자신감 있게 발표한다.
493,국어,exact,0.5667116045951843,자신의 읽기 과정을 점검하고 효과적으로 조정하며 읽는다.,자신의 진로나 관심사와 관련된 글을 자발적으로 찾아 읽는 태도를 지닌다.
494,국어,exact,0.93089759349823,한글 맞춤법의 기본 원리와 내용을 이해하고 국어생활에 적용한다.,한글 맞춤법의 기본 원리와 내용을 이해한다.
495,국어,exact,0.3329314887523651,상황과 상대의 입장을 이해하고 예의를 지키며 대화한다.,작품을 읽고 자신의 삶과 연관 지어 성찰하는 태도를 지닌다.
496,국어,exact,0.4880484640598297,문장 성분을 이해하고 호응 관계가 올바른 문장을 구성한다.,상대의 말을 경청하고 상대의 감정과 입장에 공감하는 반응을 보이며 대화한다.
497,국어,exact,0.6132372617721558,쓰기 맥락을 고려하여 쓰기 과정을 점검·조정하며 글을 고쳐 쓴다.,쓰기 윤리의 중요성을 인식하고 책임감 있는 태도로 글을 쓴다.
498,국어,exact,0.5768442749977112,읽기의 과정과 원리를 이해하고 자신의 읽기 과정을 점검하며 조절한다.,글의 내용을 토대로 질문을 생성하며 능동적으로 읽는다
499,국어,partial,0.4242921769618988,자신의 경험과 성찰을 담아 정서를 표현하는 글을 쓴다,문학 작품은 구성 요소들과 전체가 유기적 관계를 맺고 있는 구조물임을 이해하고 문학 활동을 한다.
500,국어,exact,0.7485901117324829,주체적인 관점에서 작품을 해석하고 평가하며 문학을 생활화하는 태도를 지닌,문학의 수용과 생산 활동을 통해 다양한 사회·문화적 가치를 이해하고 평가한다
501,국어,exact,0.6303600072860718,글이 독자와 사회에 끼치는 영향을 고려하여 책임감 있게 글을 쓰는 태도를 지닌다.,매체에 드러난 필자의 관점이나 표현 방법의 적절성을 평가하며 읽는다.
502,국어,exact,0.5129678249359131,다양한 표현을 활용하여 자신의 생각과 느낌이 드러나는 글을 쓰고 독자와 공유한다.,자신과 주변의 다양한 국어 실천 양상을 비판적으로 분석하여 언어와 자아 및 세계 사이의 관계를 인식한다.
503,국어,exact,0.5867675542831421,사회·문화·역사적 상황을 바탕으로 작품의 의미를 파악한다.,자신의 주체적인 관점에서 작품을 평가한다.
504,국어,exact,0.5276901125907898,글이나 자료를 읽고 내용의 타당성과 표현의 적절성을 평가한다.,긍정적인 읽기 동기를 형성하고 적극적으로 읽기에 참여하는 태도를 기른다.
505,국어,exact,0.784457802772522,문학의 수용과 생산 활동을 통해 다양한 사회·문화적 가치를 이해하고 평가한다,문학은 가치 있는 내용을 언어로 형상화한 예술이며 사회적 소통 활동임을 이해한다.
506,국어,exact,0.47900107502937317,개인이나 집단에 따라 듣기와 말하기의 방법이 다양함을 이해하고 듣기·말하기 활동을 한다,주변에서 일어나는 문제에 대해 의견을 조정하며 토의한다.
507,국어,exact,0.6100492477416992,매체의 특성이 쓰기의 내용과 형식에 미치는 영향을 고려하여 글을 효과적으로 쓴다.,글을 쓰는 데 필요한 작문의 과정과 관습을 이해한다.
508,국어,exact,0.775734543800354,문학은 가치 있는 내용을 언어로 형상화한 예술이며 사회적 소통 활동임을 이해한다.,문학이 인간의 삶에 어떤 가치를 지니는지 이해한다.
509,국어,exact,0.5984144806861877,작품을 읽고 자신의 삶과 연관 지어 성찰하는 태도를 지닌다.,비유적 표현의 효과에 유의하여 작품을 감상한다.
510,국어,exact,0.9085443615913391,어휘의 유형과 의미 관계를 이해하고 활용한다.,어휘의 체계와 양상을 탐구하고 활용한다.
511,국어,exact,0.4397493600845337,쟁점과 이해관계를 고려하여 문제를 해결할 수 있는 대안을 탐색하며 협상한다.,상대의 말을 경청하고 상대의 감정과 입장에 공감하는 반응을 보이며 대화한다.
512,국어,exact,0.7508852481842041,목적과 상대에 따라 말하기 방식의 차이를 고려하며 대화를 나눈다.,담화 공동체에 따른 듣기ㆍ말하기 방식의 다양성을 고려하여 듣고 말한다.
513,국어,exact,0.30780357122421265,"언어폭력의 문제점을 성찰하고, 서로를 존중하는 표현을 사용하여 말한다.",인간의 성장을 다룬 작품을 읽으며 문학의 가치를 내면화한다.
514,국어,exact,0.7297348976135254,문학 작품은 구성 요소들과 전체가 유기적 관계를 맺고 있는 구조물임을 이해하고 문학 활동을 한다.,"문학이 정서적, 심미적 삶을 고양함을 이해하고 작품을 수용·생산한다."
515,국어,exact,0.5817622542381287,"주제, 목적, 독자를 고려하여 쓰기 과정을 계획하고, 점검하고 조정한다",쓰기 윤리의 중요성을 인식하고 책임감 있는 태도로 글을 쓴다.
516,국어,exact,0.3867933452129364,문법 요소의 특징을 탐구하고 상황에 맞게 사용한다,국어를 사랑하고 국어 발전에 참여하는 태도를 지닌다.
517,국어,exact,0.6044812202453613,작품의 창작 의도와 소통 맥락을 고려하며 작품을 수용한다.,문학 작품에 나타난 작가의 개성을 이해하고 작품을 감상한다.
518,국어,exact,0.805655837059021,듣기와 말하기의 소통과정을 이해하고 효율적인 듣기와 말하기 계획을 세운다.,듣기·말하기는 의미 공유의 과정임을 이해하고 듣기·말하기 활동을 한다.
519,국어,exact,0.4652990698814392,보는 이나 말하는 이의 특성과 효과를 파악하며 작품을 감상한다.,인간의 성장을 다룬 작품을 읽으며 문학의 가치를 내면화한다.
520,국어,exact,0.3886643648147583,글에서 생략된 내용이나 함축된 표현을 문맥을 고려하여 추론한다.,작품을 읽고 자신의 삶과 연관 지어 성찰하는 태도를 지닌다.
521,국어,exact,0.5218372344970703,자신의 쓰기 과정을 점검하며 쓰기에 자신감을 갖는다.,"자신의 경험을 시, 소설, 극, 수필 등 적절한 갈래로 표현한다."
522,국어,exact,0.649400532245636,영상 언어의 특성을 살려 영상으로 이야기를 구성한다.,"영상이나 인터넷 등의 매체 특성을 고려하여 생각이나 느낌, 경험을 표현한다."
523,국어,exact,0.7689932584762573,논증 방식을 파악하며 주장하는 글을 읽는다.,주장하는 내용에 맞게 타당한 근거를 들어 글을 쓴다.
524,국어,exact,0.3968355357646942,듣기·말하기는 의미 공유의 과정임을 이해하고 듣기·말하기 활동을 한다.,글의 전달과 사회적 파급력과 연관된 매체의 효과와 특성을 고려하여 내용을 선정하고 조직하여 책임감 있게 인터넷상의 글쓰기를 한다.
525,국어,exact,0.6567643284797668,읽기의 가치와 중요성을 깨닫고 읽기를 생활화하는 태도를 지닌다.,읽기는 읽기를 통해 서로 영향을 주고받으며 소통하는 사회적 상호 작용 행위임을 이해하고 글을 읽는다.
526,국어,partial,0.5040903687477112,인간의 성장을 다룬 작품을 읽으며 삶을 성찰하는 태도를 지닌다.,도서관이나 인터넷에서 관련 자료를 찾아 참고하면서 한 편의 글을 읽는다.
527,국어,exact,0.3208012580871582,대화에서 생략된 내용을 추론하며 듣는다.,고유어와 관용 표현의 쓰임과 가치를 이해하고 상황에 맞게 표현한다.
528,국어,exact,0.7098866701126099,표준 발음을 이해하고 정확하게 발음하는 국어생활을 한다.,음운 변동을 탐구하여 발음과 표기에 올바르게 적용한다.
529,국어,exact,0.7065654993057251,중요한 내용과 주제를 파악하며 듣고 그 내용을 요약한다.,설명 방식을 파악하며 설명하는 글을 읽는다.
530,국어,exact,0.5050184726715088,여러 가지 독서 방법을 이해하고 상황에 맞는 독서 방법을 적용하여 글을 읽는다.,대화의 원리를 이해하고 상황과 대상에 맞게 언어 예절을 갖추어 말한다.
531,국어,exact,0.6236135363578796,담화의 구조를 고려하여 적절한 어휘와 문장으로 응집성 있는 담화를 구성한다.,고유어와 관용 표현의 쓰임과 가치를 이해하고 상황에 맞게 표현한다.
532,국어,exact,0.5432032346725464,언어의 본질과 기능을 이해한다.,설명하고자 하는 대상이나 개념에 맞게 적절한 설명 방법을 사용하여 독자가 이해하기 쉽게 글을 쓴다.
533,국어,exact,0.6114243268966675,화법의 다양성을 이해하고 서로 다른 집단 간의 소통의 중요성을 안다.,문법적 기능을 담당하는 요소들의 특징을 이해하고 담화 상황에 맞게 사용할 수 있다.
534,국어,exact,0.5751378536224365,주제에 적절한 의견과 이유를 제시하고 서로의 생각을 교환하며 토의한다.,상황과 상대의 입장을 이해하고 예의를 지키며 대화한다.
535,국어,exact,0.44708070158958435,질문을 활용하여 글을 예측하며 읽고 자신의 읽기 과정을 점검한다.,자신의 경험을 개성적인 발상과 표현으로 형상화한다.
536,국어,exact,0.7024288773536682,읽기 목적을 고려하여 자신의 읽기 방법을 점검하고 조정하며 읽는다,읽기는 글에 나타난 정보와 독자의 배경지식을 활용하여 문제를 해결하는 과정임을 이해하고 글을 읽는다.
537,국어,exact,0.6588808298110962,주장을 뒷받침할 수 있는 타당한 근거를 들고 적절한 표현을 사용하여 주장하는 글을 쓴다.,주장을 파악하고 이유나 근거가 타당한지 평가하며 듣는다.
538,국어,exact,0.41221240162849426,면담의 절차를 이해하고 상대와 매체를 고려하여 면담한다.,대상에 대한 자신의 의견과 그렇게 생각한 이유가 드러나게 글을 쓴다.
539,국어,exact,0.7194507122039795,설명 방식을 파악하며 설명하는 글을 읽는다.,글의 내용을 토대로 질문을 생성하며 능동적으로 읽는다
540,국어,exact,0.47567564249038696,비유적 표현의 특성과 효과를 살려 생각과 느낌을 다양하게 표현한다,매체 자료를 활용하여 내용을 효과적으로 발표한다
541,국어,exact,0.7415708303451538,글과 담화에 쓰인 높임 표현과 지시ㆍ접속 표현을 이해하고 상황에 맞게 표현한다.,상황에 적절한 준언어・비언어적 표현을 활용하여 듣고 말한다.
542,국어,exact,0.577820897102356,매체 자료를 활용하여 내용을 효과적으로 발표한다,글의 전달과 사회적 파급력과 연관된 매체의 효과와 특성을 고려하여 내용을 선정하고 조직하여 책임감 있게 인터넷상의 글쓰기를 한다.
543,국어,exact,0.45759302377700806,글의 구조를 고려하며 주제나 주장을 파악하고 글 내용을 요약한다.,국어의 변천을 이해하고 국어의 발전 방향을 탐구한다.
544,국어,exact,0.6645473837852478,독자와 매체를 고려하여 내용을 생성하고 표현하며 글을 쓴다.,글과 담화에 쓰인 시간 표현을 이해하고 상황에 맞게 표현한다.
545,국어,exact,0.6355651021003723,음운 변동의 규칙성을 탐구하고 자연스러운 발음의 원리를 이해한다.,올바른 문장 표현과 효과적인 담화 표현의 양상을 탐구한다.
546,국어,exact,0.27037209272384644,언어폭력의 문제점을 인식하고 상대를 배려하며 말하는 태도를 지닌다.,"매체 자료의 유형과 기능을 이해하고, 매체 자료를 효과적으로 활용하여 정보를 전달한다."
547,국어,exact,0.7906970381736755,자신의 삶과 경험을 바탕으로 독자에게 감동이나 즐거움을 주는 글을 쓴다.,자신의 경험과 성찰을 담아 정서를 표현하는 글을 쓴다
548,국어,exact,0.4373737573623657,기본적인 문장의 짜임을 이해하고 적절하게 사용한다.,적합한 양식과 수용자의 반응을 고려하여 복합양식 매체 자료를 제작하고 공유한다.
549,국어,exact,0.7168003916740417,인상적인 부분을 중심으로 작품에 대한 의견을 나눈다.,작품을 듣거나 읽고 마음에 드는 작품을 소개한다.
550,국어,exact,0.47880327701568604,자신의 삶과 경험을 바탕으로 정서를 진솔하게 표현하는 글을 쓴다.,"주제, 목적, 독자를 고려하여 쓰기 과정을 계획하고, 점검하고 조정한다"
551,국어,exact,0.8700792789459229,주장하는 내용에 맞게 타당한 근거를 들어 글을 쓴다.,작문 맥락에 대한 분석을 바탕으로 여러 가지 타당한 근거를 제시하여 주장하는 글을 쓴다.
552,국어,exact,0.45758360624313354,상황에 적절한 준언어・비언어적 표현을 활용하여 듣고 말한다.,글의 구조를 고려하며 주제나 주장을 파악하고 글 내용을 요약한다.
553,국어,exact,0.22578133642673492,재미나 감동을 느끼며 작품을 즐겨 감상하는 태도를 지닌다.,글에서 생략된 내용이나 함축된 표현을 문맥을 고려하여 추론한다.
554,국어,exact,0.6481573581695557,적절한 근거를 사용하고 인용의 출처를 밝히며 주장하는 글을 쓴다.,목적과 주제에 알맞게 자료를 정리하여 자신감 있게 발표한다.
555,국어,exact,0.4249665439128876,정보 검색 도구를 활용하여 자신의 목적에 맞는 매체 자료를 찾는다.,글과 담화에 쓰인 시간 표현을 이해하고 상황에 맞게 표현한다.
556,국어,exact,0.48145273327827454,"자신의 경험을 시, 소설, 극, 수필 등 적절한 갈래로 표현한다.",재미나 감동을 느끼며 작품을 즐겨 감상하는 태도를 지닌다.
557,국어,exact,0.4095541536808014,절차와 규칙을 지키고 근거를 제시하며 토론한다.,설명하고자 하는 대상이나 개념에 맞게 적절한 설명 방법을 사용하여 독자가 이해하기 쉽게 글을 쓴다.
558,국어,exact,0.7288134694099426,"단어의 짜임과 의미, 단어 간의 의미 관계를 중심으로 어휘를 이해하고 담화에 적절히 활용한다.",세대⋅분야⋅매체에 따른 어휘의 양상과 쓰임을 분석하고 다양한 집단과 사회의 언어에 관용적 태도를 지닌다.
559,국어,exact,0.2617895305156708,글에 나타난 사실과 의견을 구분하고 필자와 자신의 의견을 비교한다.,일상생활에서 국어를 바르게 사용하는 태도를 지닌다.
560,국어,exact,0.6531280279159546,대화의 원리를 이해하고 상황과 대상에 맞게 언어 예절을 갖추어 말한다.,화법의 다양성을 이해하고 서로 다른 집단 간의 소통의 중요성을 안다.
561,국어,exact,0.6259473562240601,자신의 진로나 관심사와 관련된 글을 자발적으로 찾아 읽는 태도를 지닌다.,삶의 문제에 대한 해결 방안이나 필자의 생각에 대한 대안을 찾으며 읽는다.
562,국어,exact,0.30780357122421265,인간의 성장을 다룬 작품을 읽으며 문학의 가치를 내면화한다.,"언어폭력의 문제점을 성찰하고, 서로를 존중하는 표현을 사용하여 말한다."
563,국어,exact,0.6105968952178955,논제에 따라 쟁점별로 논증을 구성하여 토론에 참여한다.,주장하는 내용에 맞게 타당한 근거를 들어 글을 쓴다.
564,국어,exact,0.5489462614059448,문장의 짜임을 이해하고 표현 효과를 고려하여 문장을 구성한다.,세대⋅분야⋅매체에 따른 어휘의 양상과 쓰임을 분석하고 다양한 집단과 사회의 언어에 관용적 태도를 지닌다.
565,국어,exact,0.7213170528411865,"글에 사용된 다양한 설명 방법과 논증 방법을 파악하고, 그 타당성을 평가하며 읽는다.",알맞은 내용을 선정하여 대상의 특성이 나타나게 설명하는 글을 쓴다.
566,국어,exact,0.6892723441123962,자신의 주체적인 관점에서 작품을 평가한다.,다양한 관점과 방법으로 작품을 해석한다.
567,국어,exact,0.6819890737533569,자신의 삶을 성찰하고 계획하는 글을 쓴다.,자신의 경험과 성찰을 담아 정서를 표현하는 글을 쓴다
568,국어,exact,0.4344010353088379,의견의 차이가 드러나는 문제에 대해 타당한 근거를 들어 주장하는 글을 쓴다.,의사소통 과정을 점검하고 조정하며 듣고 말한다
569,국어,exact,0.3796026110649109,설득 전략을 비판적으로 분석하며 듣는다.,"독서의 목적과 상황, 독자의 흥미나 가치관 등을 고려하여 글을 스스로 선택하여 읽는 태도를 기른다."
570,국어,exact,0.8471689224243164,"문학이 정서적, 심미적 삶을 고양함을 이해하고 작품을 수용·생산한다.",문학이 인간의 삶에 어떤 가치를 지니는지 이해한다.
571,국어,exact,0.3671637177467346,일상생활에서 국어를 바르게 사용하는 태도를 지닌다.,화법의 다양성을 이해하고 서로 다른 집단 간의 소통의 중요성을 안다.
572,국어,exact,0.5612338781356812,동일한 대상을 다룬 서로 다른 글을 읽고 관점과 내용을 차이를 비교한다.,글의 내용을 토대로 질문을 생성하며 능동적으로 읽는다
573,국어,exact,0.7234489321708679,"독서의 목적과 상황, 독자의 흥미나 가치관 등을 고려하여 글을 스스로 선택하여 읽는 태도를 기른다.","읽기의 가치와 중요성을 깨닫고, 읽기를 생활화하려는 태도를 지닌다."
574,국어,exact,0.4878256916999817,한글의 창제 원리와 가치를 이해한다.,음운 체계를 탐구하고 그 특징을 이해한다.
575,국어,exact,0.7385876178741455,한글 맞춤법의 원리와 내용을 알고 교양 있는 표기 생활에 대해 알아본다.,한글의 창제 원리와 가치를 이해한다.
